"","temp","degree_centralization","betweenness_centralization","closeness_centralization","eigenvector_centralization","global_clustcoeff","assortativity","diameter","avg_degree","modularity","density","avg_path_length","vertices","edges"
"85","104_134_9",0,0,0,0,0,0,2355,2,-0.5,2,1,2,2
"86","104_351_0",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1521,6.8,0,0.755555555555556,1.73333333333333,10,34
"87","104_351_1",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1484,6.8,0,0.755555555555556,1.73333333333333,10,34
"88","104_351_10",1.91666666666667,0.915178571428571,0.957613814756672,0.717354504192746,0.181818181818182,-0.64576802507837,815,6.66666666666667,0,0.833333333333333,1.72222222222222,9,30
"89","104_351_11",1.91666666666667,0.915178571428571,0.957613814756672,0.717354504192746,0.181818181818182,-0.64576802507837,733,6.66666666666667,0,0.833333333333333,1.72222222222222,9,30
"90","104_351_12",1.91666666666667,0.915178571428571,0.957613814756672,0.717354504192746,0.181818181818182,-0.64576802507837,660,6.66666666666667,0,0.833333333333333,1.72222222222222,9,30
"91","104_351_13",1.91666666666667,0.915178571428571,0.957613814756672,0.717354504192746,0.181818181818182,-0.64576802507837,657,6.66666666666667,0,0.833333333333333,1.72222222222222,9,30
"92","104_351_14",1.77777777777778,0.915178571428571,0.957613814756672,0.717369320760559,0.181818181818182,-0.715277777777778,1345,5.77777777777778,0,0.722222222222222,1.72222222222222,9,26
"93","104_351_15",1.77777777777778,0.915178571428571,0.957613814756672,0.717369320760559,0.181818181818182,-0.715277777777778,1308,5.77777777777778,0,0.722222222222222,1.72222222222222,9,26
"94","104_351_16",1.77777777777778,0.915178571428571,0.957613814756672,0.717369320760559,0.181818181818182,-0.715277777777778,1261,5.77777777777778,0,0.722222222222222,1.72222222222222,9,26
"95","104_351_17",1.77777777777778,0.915178571428571,0.957613814756672,0.717369320760559,0.181818181818182,-0.715277777777778,1261,5.77777777777778,0,0.722222222222222,1.72222222222222,9,26
"96","104_351_18",1.77777777777778,0.915178571428571,0.957613814756672,0.717369320760559,0.181818181818182,-0.715277777777778,1227,5.77777777777778,0,0.722222222222222,1.72222222222222,9,26
"97","104_351_19",1.77777777777778,0.915178571428571,0.957613814756672,0.717369320760559,0.181818181818182,-0.715277777777778,1227,5.77777777777778,0,0.722222222222222,1.72222222222222,9,26
"98","104_351_2",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1475,6.8,0,0.755555555555556,1.73333333333333,10,34
"99","104_351_20",1.77777777777778,0.915178571428571,0.957613814756672,0.717369320760559,0.181818181818182,-0.715277777777778,1048,5.77777777777778,0,0.722222222222222,1.72222222222222,9,26
"100","104_351_21",1.83333333333333,0.964285714285714,0.979591836734694,0.736071146620913,0.1,-0.798594847775175,896,5.33333333333333,0,0.666666666666667,1.75,9,24
"101","104_351_22",1.83333333333333,0.964285714285714,0.979591836734694,0.736071146620913,0.1,-0.798594847775175,896,5.33333333333333,0,0.666666666666667,1.75,9,24
"102","104_351_23",1.78571428571429,0.952380952380952,0.972222222222222,0.718163856751658,0.130434782608696,-0.773926149208742,888,5.5,0,0.785714285714286,1.71428571428571,8,22
"103","104_351_24",1.78571428571429,0.952380952380952,0.972222222222222,0.718163856751657,0.130434782608696,-0.773926149208742,878,5.5,0,0.785714285714286,1.71428571428571,8,22
"104","104_351_25",1.78571428571429,0.952380952380952,0.972222222222222,0.718163856751657,0.130434782608696,-0.773926149208742,832,5.5,0,0.785714285714286,1.71428571428571,8,22
"105","104_351_26",1.78571428571429,0.952380952380952,0.972222222222222,0.718163856751658,0.130434782608696,-0.773926149208742,794,5.5,0,0.785714285714286,1.71428571428571,8,22
"106","104_351_27",1.71428571428571,1,1,0.745029645310883,0,-0.991836734693878,856,4,-0.2890625,0.571428571428571,1.75,8,16
"107","104_351_28",1.71428571428571,1,1,0.745029645310883,0,-0.991836734693878,838,4,-0.2890625,0.571428571428571,1.75,8,16
"108","104_351_29",1.71428571428571,1,1,0.745029645310883,0,-0.991836734693878,826,4,-0.2890625,0.571428571428571,1.75,8,16
"109","104_351_3",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1457,6.8,0,0.755555555555556,1.73333333333333,10,34
"110","104_351_30",1.71428571428571,1,1,0.745029645310883,0,-0.991836734693878,729,4,-0.2890625,0.571428571428571,1.75,8,16
"111","104_351_31",1.71428571428571,1,1,0.745029645310883,0,-0.991836734693878,729,4,-0.2890625,0.571428571428571,1.75,8,16
"112","104_351_32",1.71428571428571,1,1,0.745029645310883,0,-0.991836734693878,595,4,-0.2890625,0.571428571428571,1.75,8,16
"113","104_351_33",1.66666666666667,1,1,0.733333333333333,0,-0.987654320987654,439,4,-0.295918367346939,0.666666666666667,1.71428571428571,7,14
"114","104_351_34",1.6,1,1,0.719669914110089,0,-0.98,439,4,-0.305555555555555,0.8,1.66666666666667,6,12
"115","104_351_35",1.33333333333333,1,1,0.690983005625053,0,-1,362,3.33333333333333,-0.3,0.666666666666667,1.66666666666667,6,10
"116","104_351_36",1.33333333333333,1,1,0.690983005625053,0,-1,356,3.33333333333333,-0.3,0.666666666666667,1.66666666666667,6,10
"117","104_351_37",1.33333333333333,1,1,0.690983005625053,0,-1,348,3.33333333333333,-0.3,0.666666666666667,1.66666666666667,6,10
"118","104_351_38",1.33333333333333,1,1,0.690983005625053,0,-1,324,3.33333333333333,-0.3,0.666666666666667,1.66666666666667,6,10
"119","104_351_39",1.2,1,1,0.666666666666667,0,-1,300,3.2,-0.3125,0.8,1.6,5,8
"120","104_351_4",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1457,6.8,0,0.755555555555556,1.73333333333333,10,34
"121","104_351_40",1.2,1,1,0.666666666666667,0,-1,300,3.2,-0.3125,0.8,1.6,5,8
"122","104_351_41",1.2,1,1,0.666666666666666,0,-1,195,3.2,-0.3125,0.8,1.6,5,8
"123","104_351_42",1,1,1,0.633974596215561,0,-1,84,3,-0.333333333333333,1,1.5,4,6
"124","104_351_43",1,1,1,0.633974596215562,0,-1,84,3,-0.333333333333333,1,1.5,4,6
"125","104_351_5",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1312,6.8,0,0.755555555555556,1.73333333333333,10,34
"126","104_351_6",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1290,6.8,0,0.755555555555556,1.73333333333333,10,34
"127","104_351_7",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1290,6.8,0,0.755555555555556,1.73333333333333,10,34
"128","104_351_8",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,1041,6.8,0,0.755555555555556,1.73333333333333,10,34
"129","104_351_9",1.91111111111111,0.906378600823046,0.952083333333333,0.72672164954709,0.209302325581395,-0.570390070921985,865,6.8,0,0.755555555555556,1.73333333333333,10,34
"130","106_20_0",3.34252873563218,0.373044340577646,0.141824130727928,0.770018584163365,0.628304821150855,-0.253417130374592,21,25.0666666666667,-1.41466727027054e-05,0.864367816091954,1.65608465608466,30,376
"131","106_20_1",3.34252873563218,0.373044340577646,0.141824130727928,0.770018584163365,0.628304821150855,-0.253417130374592,21,25.0666666666667,-1.41466727027054e-05,0.864367816091954,1.65608465608466,30,376
"132","106_20_10",3.41304347826087,0.350722210756078,0.236391203048666,0.74115761562714,0.679377431906615,-0.202726695534699,17,25.5,-2.13593062497119e-05,1.10869565217391,1.60079051383399,24,306
"133","106_20_100",0,0,0,2.22044604925031e-16,1,0,7998,10,-0.166666666666667,2,1,6,30
"134","106_20_101",0,0,0,4.44089209850063e-16,1,0,7848,10,-0.166666666666667,2,1,6,30
"135","106_20_102",0,0,0,2.22044604925031e-16,1,0,7834,10,-0.166666666666667,2,1,6,30
"136","106_20_103",0,0,0,2.22044604925031e-16,1,0,7822,10,-0.166666666666667,2,1,6,30
"137","106_20_104",0,0,0,2.22044604925031e-16,1,0,7734,10,-0.166666666666667,2,1,6,30
"138","106_20_105",0,0,0,2.22044604925031e-16,1,0,7701,10,-0.166666666666667,2,1,6,30
"139","106_20_106",0,0,0,0,1,0,6012,10,-0.166666666666667,2,1,6,30
"140","106_20_107",0,0,0,2.22044604925031e-16,1,0,3553,10,-0.166666666666667,2,1,6,30
"141","106_20_108",0,0,0,0,1,0,2323,10,-0.166666666666667,2,1,6,30
"142","106_20_109",0,0,0,0,1,0,447,10,-0.166666666666667,2,1,6,30
"143","106_20_11",3.33333333333333,0.302985408706273,0.22777264546297,0.742711929314575,0.688291139240506,-0.189914938810935,12,25.3333333333333,0,1.10144927536232,1.65612648221344,24,304
"144","106_20_110",0,0,0,0,1,0,8180,8,-0.2,2,1,5,20
"145","106_20_111",0,0,0,2.96059473233375e-16,1,0,8176,8,-0.2,2,1,5,20
"146","106_20_112",0,0,0,0,1,0,8117,8,-0.2,2,1,5,20
"147","106_20_113",0,0,0,2.96059473233375e-16,1,0,8082,8,0,2,1,5,20
"148","106_20_114",0,0,0,0,1,0,8030,8,-0.2,2,1,5,20
"149","106_20_115",0,0,0,2.96059473233375e-16,1,0,8030,8,-0.2,2,1,5,20
"150","106_20_116",0,0,0,2.96059473233375e-16,1,0,7948,8,-0.2,2,1,5,20
"151","106_20_117",0,0,0,0,1,0,7897,8,-0.2,2,1,5,20
"152","106_20_118",0,0,0,2.96059473233375e-16,1,0,7813,8,-0.2,2,1,5,20
"153","106_20_119",0,0,0,2.96059473233375e-16,1,0,7760,8,-0.2,2,1,5,20
"154","106_20_12",3.26811594202899,0.323290572664222,0.230097612852295,0.745269720041753,0.690243902439024,-0.182728541864849,13,24.8333333333333,0,1.07971014492754,1.66403162055336,24,298
"155","106_20_120",0,0,0,2.96059473233375e-16,1,0,7408,8,-0.2,2,1,5,20
"156","106_20_121",0,0,0,2.96059473233375e-16,1,0,7344,8,-0.2,2,1,5,20
"157","106_20_122",0,0,0,0,1,0,7325,8,-0.2,2,1,5,20
"158","106_20_123",0,0,0,2.96059473233375e-16,1,0,2533,8,-0.2,2,1,5,20
"159","106_20_124",0,0,0,0,1,0,7135,6,-0.25,2,1,4,12
"160","106_20_125",0,0,0,0,1,0,7092,6,-0.25,2,1,4,12
"161","106_20_126",0,0,0,0,1,0,7086,6,-0.25,2,1,4,12
"162","106_20_127",0,0,0,2.22044604925031e-16,1,0,7028,6,-0.25,2,1,4,12
"163","106_20_128",0,0,0,6.66133814775094e-16,1,0,7014,6,-0.25,2,1,4,12
"164","106_20_129",0,0,0,0,1,0,6779,6,-0.25,2,1,4,12
"165","106_20_13",3.27272727272727,0.328933468260349,0.231562071721501,0.746033771771004,0.686367969494757,-0.180771013765816,14,24,0,1.09090909090909,1.67099567099567,23,276
"166","106_20_130",0,0,0,4.44089209850063e-16,1,0,6364,6,-0.25,2,1,4,12
"167","106_20_131",0,0,0,4.44089209850063e-16,1,0,5244,6,-0.25,2,1,4,12
"168","106_20_132",0,0,0,2.22044604925031e-16,1,0,3564,6,-0.25,2,1,4,12
"169","106_20_133",0,0,0,2.22044604925031e-16,1,0,1637,6,-0.25,2,1,4,12
"170","106_20_134",0,0,0,0,1,0,900,6,-0.25,2,1,4,12
"171","106_20_135",0,0,0,4.44089209850063e-16,1,0,448,6,-0.25,2,1,4,12
"172","106_20_136",0,0,0,0,1,0,5634,4,-0.333333333333333,2,1,3,6
"173","106_20_137",0,0,0,4.44089209850063e-16,1,0,5494,4,-0.333333333333333,2,1,3,6
"174","106_20_138",0,0,0,8.88178419700125e-16,1,0,5209,4,-0.333333333333333,2,1,3,6
"175","106_20_139",0,0,0,0,1,0,5048,4,-0.333333333333333,2,1,3,6
"176","106_20_14",3.27272727272727,0.328933468260349,0.231562071721501,0.746033771771004,0.686367969494757,-0.180771013765816,14,24,0.00391199327872284,1.09090909090909,1.67099567099567,23,276
"177","106_20_140",0,0,0,4.44089209850063e-16,1,0,4960,4,-0.333333333333333,2,1,3,6
"178","106_20_141",0,0,0,8.88178419700125e-16,1,0,4809,4,-0.333333333333333,2,1,3,6
"179","106_20_142",0,0,0,0,1,0,4721,4,-0.333333333333333,2,1,3,6
"180","106_20_143",0,0,0,4.44089209850063e-16,1,0,4448,4,-0.333333333333333,2,1,3,6
"181","106_20_144",0,0,0,4.44089209850063e-16,1,0,4185,4,-0.333333333333333,2,1,3,6
"182","106_20_145",0,0,0,8.88178419700125e-16,1,0,3941,4,-0.333333333333333,2,1,3,6
"183","106_20_146",0,0,0,8.88178419700125e-16,1,0,3864,4,-0.333333333333333,2,1,3,6
"184","106_20_147",0,0,0,8.88178419700125e-16,1,0,3766,4,-0.333333333333333,2,1,3,6
"185","106_20_148",0,0,0,4.44089209850063e-16,1,0,3336,4,-0.333333333333333,2,1,3,6
"186","106_20_149",0,0,0,0,1,0,3229,4,-0.333333333333333,2,1,3,6
"187","106_20_15",3.21212121212121,0.330495346565248,0.235164991869645,0.750526874999727,0.665895953757225,-0.178793661465852,26,22.5454545454545,0.00393470343392287,1.07359307359307,1.68571428571429,22,248
"188","106_20_150",0,0,0,0,1,0,3163,4,-0.333333333333333,2,1,3,6
"189","106_20_151",0,0,0,0,1,0,3147,4,-0.333333333333333,2,1,3,6
"190","106_20_152",0,0,0,0,1,0,2888,4,-0.333333333333333,2,1,3,6
"191","106_20_153",0,0,0,0,1,0,2414,4,-0.333333333333333,2,1,3,6
"192","106_20_154",0,0,0,0,1,0,2005,4,-0.333333333333333,2,1,3,6
"193","106_20_155",0,0,0,8.88178419700125e-16,1,0,1797,4,-0.333333333333333,2,1,3,6
"194","106_20_156",0,0,0,0,1,0,1592,4,-0.333333333333333,2,1,3,6
"195","106_20_157",0,0,0,0,1,0,556,4,-0.333333333333333,2,1,3,6
"196","106_20_158",0,0,0,0,1,0,275,4,-0.333333333333333,2,1,3,6
"197","106_20_159",0,0,0,4.44089209850063e-16,1,0,122,4,-0.333333333333333,2,1,3,6
"198","106_20_16",3.03333333333333,0.324525690545672,0.142114845322532,0.738750982986347,0.695473251028807,-0.222304909560723,12,21.3333333333333,-0.000119579081632746,1.06666666666667,1.59649122807018,21,224
"199","106_20_160",0,0,0,4.44089209850063e-16,1,0,106,4,-0.333333333333333,2,1,3,6
"200","106_20_161",0,0,0,0,1,0,50,4,-0.333333333333333,2,1,3,6
"201","106_20_162",0,0,0,8.88178419700125e-16,1,0,23,4,-0.333333333333333,2,1,3,6
"202","106_20_17",3.01052631578947,0.326314475900393,0.143215803951376,0.736674169645192,0.712680577849117,-0.21091081307121,12,20.8,-0.000138683431952778,1.09473684210526,1.59477124183007,20,208
"203","106_20_18",3.01052631578947,0.326314475900393,0.143215803951376,0.736674169645192,0.712680577849117,-0.21091081307121,12,20.8,-0.000138683431952778,1.09473684210526,1.59477124183007,20,208
"204","106_20_19",3.11695906432749,0.364065339720536,0.236831224404958,0.721184414918438,0.712680577849117,-0.21091081307121,12,21.8947368421053,0,1.21637426900585,1.59477124183007,19,208
"205","106_20_2",3.34252873563218,0.373044340577646,0.141824130727928,0.770018584163365,0.628304821150855,-0.253417130374592,21,25.0666666666667,0,0.864367816091954,1.65608465608466,30,376
"206","106_20_20",3.12865497076023,0.348024759627669,0.147141449460312,0.722687257710324,0.725490196078431,-0.219739625405605,12,21.6842105263158,-4.71297954567114e-05,1.2046783625731,1.51470588235294,19,206
"207","106_20_21",3.13725490196078,0.280852380810936,0.14144386352515,0.707994714895824,0.743718592964824,-0.196438872768915,12,22.6666666666667,0,1.33333333333333,1.45833333333333,18,204
"208","106_20_22",3.13970588235294,0.2011464691954,0.134271297870918,0.691346683857397,0.761578044596912,-0.170585297481916,11,23.7647058823529,0,1.48529411764706,1.39047619047619,17,202
"209","106_20_23",3.25,0.229251896682827,0.210889929314014,0.669300018418639,0.761578044596912,-0.170585297481916,11,25.25,0,1.68333333333333,1.39047619047619,16,202
"210","106_20_24",3.38095238095238,0.265487125406093,0.568578004515133,0.647488794296845,0.761578044596912,-0.172098065215498,11,26.6666666666667,0,1.9047619047619,1.39047619047619,15,200
"211","106_20_25",3.24358974358974,0.312499362309968,0.554817998791402,0.641819702988187,0.798449612403101,-0.18411628342802,58,23.0769230769231,0,1.92307692307692,1.37179487179487,13,150
"212","106_20_26",3.24358974358974,0.312499362309968,0.554817998791402,0.641819702988188,0.798449612403101,-0.18411628342802,58,23.0769230769231,0,1.92307692307692,1.37179487179487,13,150
"213","106_20_27",3.03030303030303,0.300160280490859,0.514134615384616,0.611459972927665,0.848024316109423,-0.170299997888826,62,22.6666666666667,0,2.06060606060606,1.33333333333333,12,136
"214","106_20_28",2.75757575757576,0.288324567993989,0.53185520361991,0.608462992080227,0.832807570977918,-0.14216967843421,42,21.6666666666667,0,1.96969696969697,1.34848484848485,12,130
"215","106_20_29",2.60606060606061,0.279569246180817,0.53185520361991,0.60347928731981,0.832807570977918,-0.119026239648808,42,21.3333333333333,0,1.93939393939394,1.34848484848485,12,128
"216","106_20_3",3.34252873563218,0.373044340577646,0.141824130727928,0.770018584163365,0.628304821150855,-0.253417130374592,21,25.0666666666667,-1.41466727027054e-05,0.864367816091954,1.65608465608466,30,376
"217","106_20_30",2.3030303030303,0.272837465564738,0.53185520361991,0.575904549585437,0.832807570977918,-0.118064038958556,34,20.6666666666667,0,1.87878787878788,1.34848484848485,12,124
"218","106_20_31",2.24242424242424,0.274159779614325,0.53185520361991,0.57692776824441,0.832807570977918,-0.124175790474438,34,19.3333333333333,0,1.75757575757576,1.34848484848485,12,116
"219","106_20_32",2.24242424242424,0.274159779614325,0.53185520361991,0.57692776824441,0.832807570977918,-0.124175790474438,34,19.3333333333333,0,1.75757575757576,1.34848484848485,12,116
"220","106_20_33",2.24242424242424,0.274159779614325,0.53185520361991,0.57692776824441,0.832807570977918,-0.124175790474438,34,19.3333333333333,0,1.75757575757576,1.34848484848485,12,116
"221","106_20_34",2.4,0.314300411522634,0.495596590909091,0.561517719458501,0.895287958115183,-0.159013062409291,64,18.4,0,2.04444444444444,1.31111111111111,10,92
"222","106_20_35",2.30555555555556,0.25,0.333333333333333,0.513684347403866,0.96,-0.12844205276283,64,19.5555555555556,0,2.44444444444444,1.19444444444444,9,88
"223","106_20_36",1.58333333333333,0.25,0.333333333333333,0.472574678149298,0.96,-0.13428217821782,103,17.3333333333333,0,2.16666666666667,1.19444444444444,9,78
"224","106_20_37",1.58333333333333,0.25,0.333333333333333,0.472574678149298,0.96,-0.13428217821782,103,17.3333333333333,0,2.16666666666667,1.19444444444444,9,78
"225","106_20_38",1.58333333333333,0.25,0.333333333333333,0.472574678149299,0.96,-0.13428217821782,103,17.3333333333333,0,2.16666666666667,1.19444444444444,9,78
"226","106_20_39",1.58333333333333,0.25,0.333333333333333,0.472574678149298,0.96,-0.13428217821782,103,17.3333333333333,0,2.16666666666667,1.19444444444444,9,78
"227","106_20_4",3.34252873563218,0.373044340577646,0.141824130727928,0.770018584163365,0.628304821150855,-0.253417130374592,21,25.0666666666667,0,0.864367816091954,1.65608465608466,30,376
"228","106_20_40",1.38888888888889,0.25,0.333333333333333,0.449806893092188,0.96,-0.108770169718249,988,16.8888888888889,0,2.11111111111111,1.19444444444444,9,76
"229","106_20_41",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,5116,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"230","106_20_42",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,5104,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"231","106_20_43",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,5053,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"232","106_20_44",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,5051,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"233","106_20_45",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,4990,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"234","106_20_46",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,4472,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"235","106_20_47",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,3860,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"236","106_20_48",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,3184,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"237","106_20_49",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,2941,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"238","106_20_5",3.34252873563218,0.373044340577646,0.141824130727928,0.770018584163365,0.628304821150855,-0.253417130374592,21,25.0666666666667,-1.41466727027054e-05,0.864367816091954,1.65608465608466,30,376
"239","106_20_50",0.388888888888889,0.25,0.333333333333333,0.140272509003755,0.96,-0.274725274725279,2641,12.8888888888889,-0.12128418549346,1.61111111111111,1.19444444444444,9,58
"240","106_20_51",0.444444444444444,0.252232142857143,0.380952380952381,0.172603562892374,0.920245398773006,-0.328063241106708,2066,12.4444444444444,-0.121811224489796,1.55555555555556,1.22222222222222,9,56
"241","106_20_52",0.0714285714285714,0.00226757369614512,0.0773809523809524,0.0379996878902057,0.961538461538462,-0.285714285714262,1841,13.5,-0.125514403292181,1.92857142857143,1.03571428571429,8,54
"242","106_20_53",0.0714285714285714,0.00226757369614512,0.0773809523809524,0.0379996878902062,0.961538461538462,-0.285714285714262,1603,13.5,-0.125514403292181,1.92857142857143,1.03571428571429,8,54
"243","106_20_54",0.0714285714285714,0.00226757369614512,0.0773809523809524,0.0379996878902061,0.961538461538462,-0.285714285714262,1219,13.5,-0.125514403292181,1.92857142857143,1.03571428571429,8,54
"244","106_20_55",0.0714285714285714,0.00226757369614512,0.0773809523809524,0.0379996878902059,0.961538461538462,-0.285714285714262,776,13.5,-0.125514403292181,1.92857142857143,1.03571428571429,8,54
"245","106_20_56",0.0714285714285714,0.00226757369614512,0.0773809523809524,0.0379996878902058,0.961538461538462,-0.285714285714262,687,13.5,-0.125514403292181,1.92857142857143,1.03571428571429,8,54
"246","106_20_57",0.142857142857143,0.00816326530612245,0.146164021164021,0.0732457792748593,0.931034482758621,-0.322033898305073,520,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"247","106_20_58",0,0,0,1.77635683940025e-16,1,0,236,12,-0.142857142857143,2,1,7,42
"248","106_20_59",0,0,0,1.77635683940025e-16,1,0,236,12,0,2,1,7,42
"249","106_20_6",3.34252873563218,0.373044340577646,0.141824130727928,0.770018584163365,0.628304821150855,-0.253417130374592,21,25.0666666666667,0,0.864367816091954,1.65608465608466,30,376
"250","106_20_60",0,0,0,5.32907051820075e-16,1,0,235,12,-0.142857142857143,2,1,7,42
"251","106_20_61",0,0,0,7.105427357601e-16,1,0,202,12,-0.142857142857143,2,1,7,42
"252","106_20_62",0,0,0,1.77635683940025e-16,1,0,184,12,-0.142857142857143,2,1,7,42
"253","106_20_63",0,0,0,3.5527136788005e-16,1,0,140,12,-0.142857142857143,2,1,7,42
"254","106_20_64",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"255","106_20_65",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"256","106_20_66",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"257","106_20_67",0,0,0,4.44089209850063e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"258","106_20_68",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"259","106_20_69",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"260","106_20_7",3.22298850574713,0.390974120440499,0.102751337847712,0.784575332557929,0.633397312859885,-0.244542463555302,21,22.5333333333333,-5.25191694967338e-05,0.777011494252874,1.68376068376068,30,338
"261","106_20_70",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"262","106_20_71",0,0,0,4.44089209850063e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"263","106_20_72",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"264","106_20_73",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"265","106_20_74",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"266","106_20_75",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"267","106_20_76",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"268","106_20_77",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"269","106_20_78",0,0,0,4.44089209850063e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"270","106_20_79",0,0,0,0,1,0,8203,10,0,2,1,6,30
"271","106_20_8",3.45230769230769,0.364606940647676,0.244134017392269,0.751553624858453,0.653034300791557,-0.225471213228046,21,25.6923076923077,-1.79282154255016e-05,1.02769230769231,1.63,26,334
"272","106_20_80",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"273","106_20_81",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"274","106_20_82",0,0,0,4.44089209850063e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"275","106_20_83",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"276","106_20_84",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"277","106_20_85",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"278","106_20_86",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"279","106_20_87",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"280","106_20_88",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"281","106_20_89",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"282","106_20_9",3.42153846153846,0.39346473260231,0.251142083838231,0.75675889430599,0.639450867052023,-0.236358209268193,21,24.4615384615385,-1.97776986669974e-05,0.978461538461538,1.65333333333333,26,318
"283","106_20_90",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"284","106_20_91",0,0,0,4.44089209850063e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"285","106_20_92",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"286","106_20_93",0,0,0,6.66133814775094e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"287","106_20_94",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"288","106_20_95",0,0,0,2.22044604925031e-16,1,0,8203,10,-0.166666666666667,2,1,6,30
"289","106_20_96",0,0,0,0,1,0,8203,10,-0.166666666666667,2,1,6,30
"290","106_20_97",0,0,0,0,1,0,8074,10,-0.166666666666667,2,1,6,30
"291","106_20_98",0,0,0,2.22044604925031e-16,1,0,8074,10,-0.166666666666667,2,1,6,30
"292","106_20_99",0,0,0,2.22044604925031e-16,1,0,8061,10,-0.166666666666667,2,1,6,30
"293","107_252_0",2.07142857142857,0.26530612244898,0.24859329696791,0.773529877672812,0.576923076923077,0.0574412532637057,13,9.5,0,1.35714285714286,1.61904761904762,8,38
